time,n_pixels,soil_moisture_mean,soil_moisture_std,source_file
2021-09-10,49,0.16752415865051504,0.01681112674555503,SMAP_L3_SM_P_E_20210910_R19240_001.h5
2021-09-16,0,,,SMAP_L3_SM_P_E_20210916_R19240_001.h5
2021-09-22,60,0.2721400797367096,0.026214072633017345,SMAP_L3_SM_P_E_20210922_R19240_001.h5
2021-09-28,79,0.3161943852901459,0.026870756788270462,SMAP_L3_SM_P_E_20210928_R19240_001.h5
2021-10-04,49,0.20115845969745091,0.010633824636447475,SMAP_L3_SM_P_E_20211004_R19240_001.h5
2021-10-10,0,,,SMAP_L3_SM_P_E_20211010_R19240_001.h5
2021-10-16,64,0.22976782266050577,0.02269602071585906,SMAP_L3_SM_P_E_20211016_R19240_001.h5
2021-10-22,80,0.19421454537659882,0.014040854589154215,SMAP_L3_SM_P_E_20211022_R19240_001.h5
2021-10-28,49,0.1936585529118168,0.01463773009218315,SMAP_L3_SM_P_E_20211028_R19240_001.h5
2021-11-03,0,,,SMAP_L3_SM_P_E_20211103_R19240_001.h5
2021-11-09,67,0.2813861901635554,0.03524154256966458,SMAP_L3_SM_P_E_20211109_R19240_001.h5
2021-11-15,77,0.3284150992895102,0.03667682831263578,SMAP_L3_SM_P_E_20211115_R19240_001.h5
2021-11-21,49,0.3044342848719383,0.017639180621882893,SMAP_L3_SM_P_E_20211121_R19240_001.h5
2021-11-27,0,,,SMAP_L3_SM_P_E_20211127_R19240_001.h5
2021-12-03,68,0.33158524882267504,0.03372727554603839,SMAP_L3_SM_P_E_20211203_R19240_001.h5
2021-12-09,84,0.346061443289121,0.03224323719458004,SMAP_L3_SM_P_E_20211209_R19240_001.h5
2021-12-15,37,0.28387955958778793,0.013128773362708651,SMAP_L3_SM_P_E_20211215_R19240_001.h5
2021-12-21,0,,,SMAP_L3_SM_P_E_20211221_R19240_001.h5
2021-12-27,63,0.3034859649718754,0.020503524247623733,SMAP_L3_SM_P_E_20211227_R19240_001.h5
2022-01-08,42,0.2928504908368701,0.02346163620501082,SMAP_L3_SM_P_E_20220108_R19240_001.h5
2022-01-20,58,0.2349095632290018,0.024630396593413748,SMAP_L3_SM_P_E_20220120_R19240_001.h5
2022-02-01,52,0.23223723069979593,0.02386099807183283,SMAP_L3_SM_P_E_20220201_R19240_001.h5
2022-02-13,70,0.22868119307926724,0.028651430439924613,SMAP_L3_SM_P_E_20220213_R19240_001.h5
2022-02-25,52,0.23949791548343805,0.016540935558333955,SMAP_L3_SM_P_E_20220225_R19240_001.h5
2022-03-09,66,0.20157541108853888,0.028392022411822166,SMAP_L3_SM_P_E_20220309_R19240_001.h5
2022-03-21,52,0.17499236791179731,0.017552546772774093,SMAP_L3_SM_P_E_20220321_R19240_001.h5
2022-04-02,65,0.2896102836498847,0.017136521683916044,SMAP_L3_SM_P_E_20220402_R19240_001.h5
2022-04-26,71,0.229009479074411,0.01927883872982529,SMAP_L3_SM_P_E_20220426_R19240_001.h5
2022-05-08,46,0.2478153355743574,0.015828530413548418,SMAP_L3_SM_P_E_20220508_R19240_001.h5
2022-05-20,60,0.1637815495332082,0.010537016767746444,SMAP_L3_SM_P_E_20220520_R19240_001.h5
2022-06-01,47,0.1794815697568528,0.016809519225310203,SMAP_L3_SM_P_E_20220601_R19240_001.h5
2022-06-13,63,0.18569071425331962,0.017817558244258604,SMAP_L3_SM_P_E_20220613_R19240_001.h5
2022-06-25,48,0.16490362181017795,0.014948705355310836,SMAP_L3_SM_P_E_20220625_R19240_001.h5
2022-07-07,69,0.20361971617608832,0.028995355312314376,SMAP_L3_SM_P_E_20220707_R19240_001.h5
2022-07-19,49,0.1654387869092883,0.018587497789158865,SMAP_L3_SM_P_E_20220719_R19240_001.h5
2022-09-29,79,0.21627861261367798,0.021854313191020987,SMAP_L3_SM_P_E_20220929_R19240_001.h5
2022-10-11,0,,,SMAP_L3_SM_P_E_20221011_R19240_001.h5
2022-10-23,81,0.17640815767241114,0.01192720408867803,SMAP_L3_SM_P_E_20221023_R19240_001.h5
2022-11-04,0,,,SMAP_L3_SM_P_E_20221104_R19240_001.h5
2022-11-16,82,0.2957663397963454,0.02379440493051281,SMAP_L3_SM_P_E_20221116_R19240_001.h5
2022-11-28,0,,,SMAP_L3_SM_P_E_20221128_R19240_001.h5
2022-12-10,78,0.3603550638907995,0.024763304487154966,SMAP_L3_SM_P_E_20221210_R19240_001.h5
2022-12-22,0,,,SMAP_L3_SM_P_E_20221222_R19240_001.h5
2023-01-03,85,0.3161995880744036,0.025708211301541755,SMAP_L3_SM_P_E_20230103_R19240_001.h5
2023-01-15,0,,,SMAP_L3_SM_P_E_20230115_R19240_001.h5
2023-01-27,73,0.321540456928619,0.018317593483725463,SMAP_L3_SM_P_E_20230127_R19240_001.h5
2023-02-08,0,,,SMAP_L3_SM_P_E_20230208_R19240_001.h5
2023-02-20,82,0.20477969253935466,0.022510282659666907,SMAP_L3_SM_P_E_20230220_R19240_001.h5
2023-03-04,0,,,SMAP_L3_SM_P_E_20230304_R19240_001.h5
2023-03-16,85,0.23715116223868202,0.03973553239618264,SMAP_L3_SM_P_E_20230316_R19240_001.h5
2023-03-28,0,,,SMAP_L3_SM_P_E_20230328_R19240_001.h5
2023-04-09,81,0.17717073048338478,0.02064500639608226,SMAP_L3_SM_P_E_20230409_R19240_001.h5
2023-04-21,0,,,SMAP_L3_SM_P_E_20230421_R19240_001.h5
2023-05-03,0,,,SMAP_L3_SM_P_E_20230503_R19240_001.h5
2023-05-15,0,,,SMAP_L3_SM_P_E_20230515_R19240_001.h5
2023-05-27,76,0.2378675357291573,0.027230368881412392,SMAP_L3_SM_P_E_20230527_R19240_001.h5
2023-06-08,0,,,SMAP_L3_SM_P_E_20230608_R19240_001.h5
2023-07-02,0,,,SMAP_L3_SM_P_E_20230702_R19240_001.h5
2023-07-14,78,0.19864550347511584,0.019201405777063356,SMAP_L3_SM_P_E_20230714_R19240_001.h5
2023-07-26,0,,,SMAP_L3_SM_P_E_20230726_R19240_001.h5
2023-08-07,81,0.25233962304062313,0.029472021104398966,SMAP_L3_SM_P_E_20230807_R19240_001.h5
2023-08-19,0,,,SMAP_L3_SM_P_E_20230819_R19240_001.h5
2023-08-31,81,0.25144047924765833,0.03132820384612571,SMAP_L3_SM_P_E_20230831_R19240_001.h5
2023-09-12,0,,,SMAP_L3_SM_P_E_20230912_R19240_001.h5
2023-09-24,79,0.27596129665646374,0.037728848781938315,SMAP_L3_SM_P_E_20230924_R19240_001.h5
2023-10-06,0,,,SMAP_L3_SM_P_E_20231006_R19240_001.h5
2023-10-30,0,,,SMAP_L3_SM_P_E_20231030_R19240_001.h5
2023-11-23,0,,,SMAP_L3_SM_P_E_20231123_R19240_001.h5
2023-12-29,85,0.2503713236135595,0.021613167499758036,SMAP_L3_SM_P_E_20231229_R19240_001.h5
2024-01-10,0,,,SMAP_L3_SM_P_E_20240110_R19240_001.h5
2024-01-22,84,0.20410739736897604,0.015543977639637089,SMAP_L3_SM_P_E_20240122_R19240_001.h5
2024-02-03,0,,,SMAP_L3_SM_P_E_20240203_R19240_002.h5
2024-02-15,86,0.2615599561222764,0.020153166021323117,SMAP_L3_SM_P_E_20240215_R19240_001.h5
2024-02-27,0,,,SMAP_L3_SM_P_E_20240227_R19240_001.h5
2024-03-10,54,0.3109445395293059,0.053042939485286884,SMAP_L3_SM_P_E_20240310_R19240_002.h5
2024-03-22,0,,,SMAP_L3_SM_P_E_20240322_R19240_001.h5
2024-04-03,63,0.22129637263123952,0.029952374099462317,SMAP_L3_SM_P_E_20240403_R19240_001.h5
2024-04-15,0,,,SMAP_L3_SM_P_E_20240415_R19240_001.h5
2024-04-27,76,0.2398703282600955,0.03383688863764535,SMAP_L3_SM_P_E_20240427_R19240_002.h5
2024-05-09,0,,,SMAP_L3_SM_P_E_20240509_R19240_001.h5
2024-05-21,23,0.31982095993083454,0.03617817517759936,SMAP_L3_SM_P_E_20240521_R19240_001.h5
2024-06-02,0,,,SMAP_L3_SM_P_E_20240602_R19240_001.h5
2024-06-14,78,0.21272282608044454,0.03246685680050177,SMAP_L3_SM_P_E_20240614_R19240_003.h5
2024-06-26,0,,,SMAP_L3_SM_P_E_20240626_R19240_001.h5
2024-07-08,78,0.17632181159196755,0.023666728439012377,SMAP_L3_SM_P_E_20240708_R19240_001.h5
2024-07-20,0,,,SMAP_L3_SM_P_E_20240720_R19240_001.h5
2024-08-01,81,0.15103031244174933,0.018035485656015652,SMAP_L3_SM_P_E_20240801_R19240_002.h5
