time,source_month,lwe_thickness_mean,lwe_thickness_mean_anom
2018-07-16,2018-07-01,-7.7936187502486325,-1.0594786541882089
2018-07-22,2018-07-01,-7.7936187502486325,-1.0594786541882089
2018-07-28,2018-07-01,-7.7936187502486325,-1.0594786541882089
2018-08-03,2018-08-01,-9.364712240849354,-2.630572144788929
2018-08-09,2018-08-01,-9.364712240849354,-2.630572144788929
2018-08-15,2018-08-01,-9.364712240849354,-2.630572144788929
2018-08-21,2018-08-01,-9.364712240849354,-2.630572144788929
2018-08-27,2018-08-01,-9.364712240849354,-2.630572144788929
2018-09-02,2018-09-01,-10.935805731450074,-4.2016656353896495
2018-09-08,2018-09-01,-10.935805731450074,-4.2016656353896495
2018-09-14,2018-09-01,-10.935805731450074,-4.2016656353896495
2018-09-20,2018-09-01,-10.935805731450074,-4.2016656353896495
2018-09-26,2018-09-01,-10.935805731450074,-4.2016656353896495
2018-10-02,2018-10-01,-12.456218786870128,-5.722078690809703
2018-10-08,2018-10-01,-12.456218786870128,-5.722078690809703
2018-10-14,2018-10-01,-12.456218786870128,-5.722078690809703
2018-10-20,2018-10-01,-12.456218786870128,-5.722078690809703
2018-10-26,2018-10-01,-12.456218786870128,-5.722078690809703
2018-11-01,2018-11-01,-5.889511898690417,0.8446281973700082
2018-11-07,2018-11-01,-5.889511898690417,0.8446281973700082
2018-11-13,2018-11-01,-5.889511898690417,0.8446281973700082
2018-11-19,2018-11-01,-5.889511898690417,0.8446281973700082
2018-11-25,2018-11-01,-5.889511898690417,0.8446281973700082
2018-12-01,2018-12-01,-3.3703199485134907,3.3638201475469334
2018-12-07,2018-12-01,-3.3703199485134907,3.3638201475469334
2018-12-13,2018-12-01,-3.3703199485134907,3.3638201475469334
2018-12-19,2018-12-01,-3.3703199485134907,3.3638201475469334
2018-12-25,2018-12-01,-3.3703199485134907,3.3638201475469334
2018-12-31,2018-12-01,-3.3703199485134907,3.3638201475469334
2019-01-06,2019-01-01,-5.408056518929807,1.3260835771306172
2019-01-12,2019-01-01,-5.408056518929807,1.3260835771306172
2019-01-18,2019-01-01,-5.408056518929807,1.3260835771306172
2019-01-24,2019-01-01,-5.408056518929807,1.3260835771306172
2019-01-30,2019-01-01,-5.408056518929807,1.3260835771306172
2019-02-05,2019-02-01,-0.7092509428711694,6.024889153189254
2019-02-11,2019-02-01,-0.7092509428711694,6.024889153189254
2019-02-17,2019-02-01,-0.7092509428711694,6.024889153189254
2019-02-23,2019-02-01,-0.7092509428711694,6.024889153189254
2019-03-01,2019-03-01,-0.5996089109680024,6.134531185092422
2019-03-07,2019-03-01,-0.5996089109680024,6.134531185092422
2019-03-13,2019-03-01,-0.5996089109680024,6.134531185092422
2019-03-19,2019-03-01,-0.5996089109680024,6.134531185092422
2019-03-25,2019-03-01,-0.5996089109680024,6.134531185092422
2019-03-31,2019-03-01,-0.5996089109680024,6.134531185092422
2019-04-06,2019-04-01,-2.810204419392053,3.9239356766683704
2019-04-12,2019-04-01,-2.810204419392053,3.9239356766683704
