centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,s3Urls,temporalBaseline,perpendicularBaseline,geometry
44.4177,10.0767,2020-04-06T05:27:20Z,S1B_IW_SLC__1SDV_20200406T052652_20200406T052720_021019_027DF4_AB54-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200406T052652_20200406T052720_021019_027DF4_AB54.zip,2020-04-06 05:26:52+00:00,S1B_IW_SLC__1SDV_20200406T052652_20200406T052720_021019_027DF4_AB54,,Sentinel-1B,4628664483,bb45a37ca139f4153660ec727ae95ab3,444,SENTINEL_1B_FRAME,21019,VV+VH,2020-04-06T05:26:52Z,C-SAR,S1B_IWDV_0444_0450_021019_168,003.20,S1B_IW_SLC__1SDV_20200406T052652_20200406T052720_021019_027DF4_AB54.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200406T052652_20200406T052720_021019_027DF4_AB54.zip'],1188,67.0,"{'coordinates': [[[11.418697, 43.372787], [11.877759, 45.047581], [8.679926, 45.440701], [8.313812, 43.765797], [11.418697, 43.372787]]], 'type': 'Polygon'}"
44.4478,10.0757,2020-04-12T05:28:01Z,S1A_IW_SLC__1SDV_20200412T052734_20200412T052801_032090_03B56C_ED00-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200412T052734_20200412T052801_032090_03B56C_ED00.zip,2020-04-12 05:27:34+00:00,S1A_IW_SLC__1SDV_20200412T052734_20200412T052801_032090_03B56C_ED00,,Sentinel-1A,4516108658,59c260221f491631518549bf2c39ddbd,444,SENTINEL_1A_FRAME,32090,VV+VH,2020-04-12T05:27:34Z,C-SAR,S1A_IWDV_0443_0450_032090_168,003.20,S1A_IW_SLC__1SDV_20200412T052734_20200412T052801_032090_03B56C_ED00.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200412T052734_20200412T052801_032090_03B56C_ED00.zip'],1194,-59.0,"{'coordinates': [[[11.451221, 43.428009], [11.895393, 45.045677], [8.645227, 45.444992], [8.292432, 43.827225], [11.451221, 43.428009]]], 'type': 'Polygon'}"
44.0575,9.9987,2020-04-18T05:27:26Z,S1B_IW_SLC__1SDV_20200418T052659_20200418T052726_021194_02837E_0816-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200418T052659_20200418T052726_021194_02837E_0816.zip,2020-04-18 05:26:59+00:00,S1B_IW_SLC__1SDV_20200418T052659_20200418T052726_021194_02837E_0816,,Sentinel-1B,4307880906,374593f191d8955dacef8f104b8461ba,445,SENTINEL_1B_FRAME,21194,VV+VH,2020-04-18T05:26:59Z,C-SAR,S1B_IWDV_0445_0451_021194_168,003.20,S1B_IW_SLC__1SDV_20200418T052659_20200418T052726_021194_02837E_0816.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200418T052659_20200418T052726_021194_02837E_0816.zip'],1200,16.0,"{'coordinates': [[[11.344193, 43.040859], [11.784617, 44.657963], [8.60042, 45.052402], [8.248345, 43.435272], [11.344193, 43.040859]]], 'type': 'Polygon'}"
44.4482,10.075,2020-04-24T05:28:02Z,S1A_IW_SLC__1SDV_20200424T052735_20200424T052802_032265_03BB90_D577-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200424T052735_20200424T052802_032265_03BB90_D577.zip,2020-04-24 05:27:35+00:00,S1A_IW_SLC__1SDV_20200424T052735_20200424T052802_032265_03BB90_D577,,Sentinel-1A,4518217300,1d06ca77c9602a46b937629ed1c6aa5c,444,SENTINEL_1A_FRAME,32265,VV+VH,2020-04-24T05:27:35Z,C-SAR,S1A_IWDV_0443_0450_032265_168,003.20,S1A_IW_SLC__1SDV_20200424T052735_20200424T052802_032265_03BB90_D577.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200424T052735_20200424T052802_032265_03BB90_D577.zip'],1206,31.0,"{'coordinates': [[[11.450638, 43.428497], [11.894712, 45.045918], [8.644378, 45.445221], [8.29167, 43.827705], [11.450638, 43.428497]]], 'type': 'Polygon'}"
44.0573,9.9999,2020-04-30T05:27:27Z,S1B_IW_SLC__1SDV_20200430T052700_20200430T052727_021369_028901_0728-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200430T052700_20200430T052727_021369_028901_0728.zip,2020-04-30 05:27:00+00:00,S1B_IW_SLC__1SDV_20200430T052700_20200430T052727_021369_028901_0728,,Sentinel-1B,4351096288,b7dcab9237732dfe1aafe89882b8ecb6,445,SENTINEL_1B_FRAME,21369,VV+VH,2020-04-30T05:27:00Z,C-SAR,S1B_IWDV_0445_0451_021369_168,003.20,S1B_IW_SLC__1SDV_20200430T052700_20200430T052727_021369_028901_0728.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200430T052700_20200430T052727_021369_028901_0728.zip'],1212,-53.0,"{'coordinates': [[[11.345328, 43.040291], [11.78597, 44.658001], [8.601678, 45.052505], [8.24942, 43.434772], [11.345328, 43.040291]]], 'type': 'Polygon'}"
44.4479,10.0745,2020-05-06T05:28:02Z,S1A_IW_SLC__1SDV_20200506T052735_20200506T052802_032440_03C1BA_22D3-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200506T052735_20200506T052802_032440_03C1BA_22D3.zip,2020-05-06 05:27:35+00:00,S1A_IW_SLC__1SDV_20200506T052735_20200506T052802_032440_03C1BA_22D3,,Sentinel-1A,4510766181,39c4ab7f5365fbb1c75919c83fbbb2a0,444,SENTINEL_1A_FRAME,32440,VV+VH,2020-05-06T05:27:35Z,C-SAR,S1A_IWDV_0443_0450_032440_168,003.20,S1A_IW_SLC__1SDV_20200506T052735_20200506T052802_032440_03C1BA_22D3.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200506T052735_20200506T052802_032440_03C1BA_22D3.zip'],1218,30.0,"{'coordinates': [[[11.450088, 43.428005], [11.894256, 45.045929], [8.643997, 45.445168], [8.291225, 43.827148], [11.450088, 43.428005]]], 'type': 'Polygon'}"
44.0572,10.0011,2020-05-12T05:27:27Z,S1B_IW_SLC__1SDV_20200512T052700_20200512T052727_021544_028E77_8519-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200512T052700_20200512T052727_021544_028E77_8519.zip,2020-05-12 05:27:00+00:00,S1B_IW_SLC__1SDV_20200512T052700_20200512T052727_021544_028E77_8519,,Sentinel-1B,4412794040,8f7904c49fe40da873db77600eb32ea0,445,SENTINEL_1B_FRAME,21544,VV+VH,2020-05-12T05:27:00Z,C-SAR,S1B_IWDV_0445_0451_021544_168,003.20,S1B_IW_SLC__1SDV_20200512T052700_20200512T052727_021544_028E77_8519.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200512T052700_20200512T052727_021544_028E77_8519.zip'],1224,-138.0,"{'coordinates': [[[11.34641, 43.039845], [11.787203, 44.658176], [8.602893, 45.052666], [8.250518, 43.434311], [11.34641, 43.039845]]], 'type': 'Polygon'}"
44.4489,10.0752,2020-05-18T05:28:03Z,S1A_IW_SLC__1SDV_20200518T052736_20200518T052803_032615_03C710_982B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200518T052736_20200518T052803_032615_03C710_982B.zip,2020-05-18 05:27:36+00:00,S1A_IW_SLC__1SDV_20200518T052736_20200518T052803_032615_03C710_982B,,Sentinel-1A,4595748212,e6a9d64257e106fc533c291ed7f0ef40,444,SENTINEL_1A_FRAME,32615,VV+VH,2020-05-18T05:27:36Z,C-SAR,S1A_IWDV_0443_0450_032615_168,003.20,S1A_IW_SLC__1SDV_20200518T052736_20200518T052803_032615_03C710_982B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200518T052736_20200518T052803_032615_03C710_982B.zip'],1230,-11.0,"{'coordinates': [[[11.450768, 43.429005], [11.894946, 45.046803], [8.644728, 45.446072], [8.29194, 43.828178], [11.450768, 43.429005]]], 'type': 'Polygon'}"
44.2838,10.033,2020-05-24T05:27:24Z,S1B_IW_SLC__1SDV_20200524T052657_20200524T052724_021719_029398_A4C9-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200524T052657_20200524T052724_021719_029398_A4C9.zip,2020-05-24 05:26:57+00:00,S1B_IW_SLC__1SDV_20200524T052657_20200524T052724_021719_029398_A4C9,,Sentinel-1B,4489641588,3b5e7fdb970e63d179405371f8d209f3,445,SENTINEL_1B_FRAME,21719,VV+VH,2020-05-24T05:26:57Z,C-SAR,S1B_IWDV_0444_0450_021719_168,003.20,S1B_IW_SLC__1SDV_20200524T052657_20200524T052724_021719_029398_A4C9.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200524T052657_20200524T052724_021719_029398_A4C9.zip'],1236,-20.0,"{'coordinates': [[[11.397015, 43.265137], [11.839368, 44.88282], [8.614923, 45.280025], [8.262728, 43.662296], [11.397015, 43.265137]]], 'type': 'Polygon'}"
44.4485,10.0762,2020-05-30T05:28:04Z,S1A_IW_SLC__1SDV_20200530T052737_20200530T052804_032790_03CC56_8071-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200530T052737_20200530T052804_032790_03CC56_8071.zip,2020-05-30 05:27:37+00:00,S1A_IW_SLC__1SDV_20200530T052737_20200530T052804_032790_03CC56_8071,,Sentinel-1A,4561342535,2bc7697d9ff8529ef653e527f212a3d3,444,SENTINEL_1A_FRAME,32790,VV+VH,2020-05-30T05:27:37Z,C-SAR,S1A_IWDV_0443_0450_032790_168,003.20,S1A_IW_SLC__1SDV_20200530T052737_20200530T052804_032790_03CC56_8071.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200530T052737_20200530T052804_032790_03CC56_8071.zip'],1242,-95.0,"{'coordinates': [[[11.451741, 43.428623], [11.895961, 45.046417], [8.645796, 45.445732], [8.292962, 43.827843], [11.451741, 43.428623]]], 'type': 'Polygon'}"
44.284,10.0296,2020-06-05T05:27:25Z,S1B_IW_SLC__1SDV_20200605T052658_20200605T052725_021894_0298D7_EB1B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200605T052658_20200605T052725_021894_0298D7_EB1B.zip,2020-06-05 05:26:58+00:00,S1B_IW_SLC__1SDV_20200605T052658_20200605T052725_021894_0298D7_EB1B,,Sentinel-1B,4574678192,c2e72bf039d6e921d68c3a15e3216aef,445,SENTINEL_1B_FRAME,21894,VV+VH,2020-06-05T05:26:58Z,C-SAR,S1B_IWDV_0444_0450_021894_168,003.20,S1B_IW_SLC__1SDV_20200605T052658_20200605T052725_021894_0298D7_EB1B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200605T052658_20200605T052725_021894_0298D7_EB1B.zip'],1248,59.0,"{'coordinates': [[[11.391323, 43.265701], [11.833527, 44.883518], [8.613834, 45.280018], [8.261662, 43.662159], [11.391323, 43.265701]]], 'type': 'Polygon'}"
44.4486,10.0756,2020-06-11T05:28:04Z,S1A_IW_SLC__1SDV_20200611T052737_20200611T052804_032965_03D183_772E-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200611T052737_20200611T052804_032965_03D183_772E.zip,2020-06-11 05:27:37+00:00,S1A_IW_SLC__1SDV_20200611T052737_20200611T052804_032965_03D183_772E,,Sentinel-1A,4647755594,3ccd3e06eeeba1d459f8699f28b255a1,444,SENTINEL_1A_FRAME,32965,VV+VH,2020-06-11T05:27:37Z,C-SAR,S1A_IWDV_0443_0450_032965_168,003.20,S1A_IW_SLC__1SDV_20200611T052737_20200611T052804_032965_03D183_772E.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200611T052737_20200611T052804_032965_03D183_772E.zip'],1254,-38.0,"{'coordinates': [[[11.451179, 43.428825], [11.895325, 45.046497], [8.645102, 45.445782], [8.292336, 43.828011], [11.451179, 43.428825]]], 'type': 'Polygon'}"
44.2836,10.0323,2020-06-17T05:27:26Z,S1B_IW_SLC__1SDV_20200617T052659_20200617T052726_022069_029E24_9AED-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200617T052659_20200617T052726_022069_029E24_9AED.zip,2020-06-17 05:26:59+00:00,S1B_IW_SLC__1SDV_20200617T052659_20200617T052726_022069_029E24_9AED,,Sentinel-1B,4518272750,a750daf2d369c3c5164bf577c3b924a6,445,SENTINEL_1B_FRAME,22069,VV+VH,2020-06-17T05:26:59Z,C-SAR,S1B_IWDV_0444_0450_022069_168,003.20,S1B_IW_SLC__1SDV_20200617T052659_20200617T052726_022069_029E24_9AED.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200617T052659_20200617T052726_022069_029E24_9AED.zip'],1260,18.0,"{'coordinates': [[[11.396261, 43.265026], [11.838587, 44.882713], [8.614199, 45.279881], [8.262033, 43.662144], [11.396261, 43.265026]]], 'type': 'Polygon'}"
44.4485,10.0745,2020-06-23T05:28:05Z,S1A_IW_SLC__1SDV_20200623T052738_20200623T052805_033140_03D6D5_C291-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200623T052738_20200623T052805_033140_03D6D5_C291.zip,2020-06-23 05:27:38+00:00,S1A_IW_SLC__1SDV_20200623T052738_20200623T052805_033140_03D6D5_C291,,Sentinel-1A,4553355002,8447d9ac328e10853f999d5d0b96b899,444,SENTINEL_1A_FRAME,33140,VV+VH,2020-06-23T05:27:38Z,C-SAR,S1A_IWDV_0443_0450_033140_168,003.30,S1A_IW_SLC__1SDV_20200623T052738_20200623T052805_033140_03D6D5_C291.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200623T052738_20200623T052805_033140_03D6D5_C291.zip'],1266,31.0,"{'coordinates': [[[11.450072, 43.428555], [11.894283, 45.0466], [8.644076, 45.445843], [8.291265, 43.827698], [11.450072, 43.428555]]], 'type': 'Polygon'}"
44.2837,10.0335,2020-06-29T05:27:26Z,S1B_IW_SLC__1SDV_20200629T052659_20200629T052726_022244_02A37D_A349-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200629T052659_20200629T052726_022244_02A37D_A349.zip,2020-06-29 05:26:59+00:00,S1B_IW_SLC__1SDV_20200629T052659_20200629T052726_022244_02A37D_A349,,Sentinel-1B,4476337594,f880c2c36c5bc4e121e63d4fbb7c0556,445,SENTINEL_1B_FRAME,22244,VV+VH,2020-06-29T05:26:59Z,C-SAR,S1B_IWDV_0444_0450_022244_168,003.30,S1B_IW_SLC__1SDV_20200629T052659_20200629T052726_022244_02A37D_A349.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200629T052659_20200629T052726_022244_02A37D_A349.zip'],1272,-73.0,"{'coordinates': [[[11.397446, 43.265064], [11.839828, 44.882748], [8.615465, 45.279968], [8.263242, 43.662235], [11.397446, 43.265064]]], 'type': 'Polygon'}"
44.4487,10.0748,2020-07-05T05:28:06Z,S1A_IW_SLC__1SDV_20200705T052739_20200705T052806_033315_03DC22_2E9B-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200705T052739_20200705T052806_033315_03DC22_2E9B.zip,2020-07-05 05:27:39+00:00,S1A_IW_SLC__1SDV_20200705T052739_20200705T052806_033315_03DC22_2E9B,,Sentinel-1A,4583994127,9084f5f982ffc4eabcf4b59837fc45e3,444,SENTINEL_1A_FRAME,33315,VV+VH,2020-07-05T05:27:39Z,C-SAR,S1A_IWDV_0443_0450_033315_168,003.31,S1A_IW_SLC__1SDV_20200705T052739_20200705T052806_033315_03DC22_2E9B.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200705T052739_20200705T052806_033315_03DC22_2E9B.zip'],1278,-1.0,"{'coordinates': [[[11.450356, 43.428898], [11.894482, 45.046703], [8.644421, 45.445904], [8.291681, 43.828003], [11.450356, 43.428898]]], 'type': 'Polygon'}"
44.2835,10.0332,2020-07-11T05:27:27Z,S1B_IW_SLC__1SDV_20200711T052700_20200711T052727_022419_02A8D0_4DF9-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200711T052700_20200711T052727_022419_02A8D0_4DF9.zip,2020-07-11 05:27:00+00:00,S1B_IW_SLC__1SDV_20200711T052700_20200711T052727_022419_02A8D0_4DF9,,Sentinel-1B,4432111366,35cd59bc5bf45c3003027324d663dc82,445,SENTINEL_1B_FRAME,22419,VV+VH,2020-07-11T05:27:00Z,C-SAR,S1B_IWDV_0444_0450_022419_168,003.31,S1B_IW_SLC__1SDV_20200711T052700_20200711T052727_022419_02A8D0_4DF9.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200711T052700_20200711T052727_022419_02A8D0_4DF9.zip'],1284,-61.0,"{'coordinates': [[[11.397067, 43.264896], [11.839442, 44.882584], [8.615216, 45.279785], [8.262997, 43.662048], [11.397067, 43.264896]]], 'type': 'Polygon'}"
44.4485,10.0753,2020-07-17T05:28:06Z,S1A_IW_SLC__1SDV_20200717T052739_20200717T052806_033490_03E17A_B0B3-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200717T052739_20200717T052806_033490_03E17A_B0B3.zip,2020-07-17 05:27:39+00:00,S1A_IW_SLC__1SDV_20200717T052739_20200717T052806_033490_03E17A_B0B3,,Sentinel-1A,4557925311,4dedaaa7bc64dccd715c9175b31d92e5,444,SENTINEL_1A_FRAME,33490,VV+VH,2020-07-17T05:27:39Z,C-SAR,S1A_IWDV_0443_0450_033490_168,003.31,S1A_IW_SLC__1SDV_20200717T052739_20200717T052806_033490_03E17A_B0B3.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200717T052739_20200717T052806_033490_03E17A_B0B3.zip'],1290,-19.0,"{'coordinates': [[[11.450881, 43.428593], [11.895044, 45.046391], [8.644821, 45.445663], [8.292043, 43.82777], [11.450881, 43.428593]]], 'type': 'Polygon'}"
44.2837,10.0328,2020-07-23T05:27:28Z,S1B_IW_SLC__1SDV_20200723T052701_20200723T052728_022594_02AE21_F84A-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200723T052701_20200723T052728_022594_02AE21_F84A.zip,2020-07-23 05:27:01+00:00,S1B_IW_SLC__1SDV_20200723T052701_20200723T052728_022594_02AE21_F84A,,Sentinel-1B,4464389964,1bfa3d00a7b326e3d8da3607eaba3e30,445,SENTINEL_1B_FRAME,22594,VV+VH,2020-07-23T05:27:01Z,C-SAR,S1B_IWDV_0444_0450_022594_168,003.31,S1B_IW_SLC__1SDV_20200723T052701_20200723T052728_022594_02AE21_F84A.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200723T052701_20200723T052728_022594_02AE21_F84A.zip'],1296,2.0,"{'coordinates': [[[11.396876, 43.265099], [11.839186, 44.882782], [8.614694, 45.279953], [8.262543, 43.66222], [11.396876, 43.265099]]], 'type': 'Polygon'}"
44.4478,10.0743,2020-07-29T05:28:07Z,S1A_IW_SLC__1SDV_20200729T052740_20200729T052807_033665_03E6D8_5C43-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200729T052740_20200729T052807_033665_03E6D8_5C43.zip,2020-07-29 05:27:40+00:00,S1A_IW_SLC__1SDV_20200729T052740_20200729T052807_033665_03E6D8_5C43,,Sentinel-1A,4573402414,962ddf72cad22c07a6253033260dd434,444,SENTINEL_1A_FRAME,33665,VV+VH,2020-07-29T05:27:40Z,C-SAR,S1A_IWDV_0443_0450_033665_168,003.31,S1A_IW_SLC__1SDV_20200729T052740_20200729T052807_033665_03E6D8_5C43.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200729T052740_20200729T052807_033665_03E6D8_5C43.zip'],1302,36.0,"{'coordinates': [[[11.449831, 43.42799], [11.893976, 45.045662], [8.643829, 45.444946], [8.29106, 43.827175], [11.449831, 43.42799]]], 'type': 'Polygon'}"
44.2835,10.0316,2020-08-04T05:27:29Z,S1B_IW_SLC__1SDV_20200804T052702_20200804T052729_022769_02B36C_3763-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200804T052702_20200804T052729_022769_02B36C_3763.zip,2020-08-04 05:27:02+00:00,S1B_IW_SLC__1SDV_20200804T052702_20200804T052729_022769_02B36C_3763,,Sentinel-1B,4565176365,a1b3d0d5f5858dba496fbb434a4aaf84,445,SENTINEL_1B_FRAME,22769,VV+VH,2020-08-04T05:27:02Z,C-SAR,S1B_IWDV_0445_0450_022769_168,003.31,S1B_IW_SLC__1SDV_20200804T052702_20200804T052729_022769_02B36C_3763.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200804T052702_20200804T052729_022769_02B36C_3763.zip'],1308,68.0,"{'coordinates': [[[11.395626, 43.264812], [11.83798, 44.882622], [8.61356, 45.279789], [8.261373, 43.66193], [11.395626, 43.264812]]], 'type': 'Polygon'}"
44.4477,10.0752,2020-08-10T05:28:08Z,S1A_IW_SLC__1SDV_20200810T052741_20200810T052808_033840_03EC7E_14CF-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200810T052741_20200810T052808_033840_03EC7E_14CF.zip,2020-08-10 05:27:41+00:00,S1A_IW_SLC__1SDV_20200810T052741_20200810T052808_033840_03EC7E_14CF,,Sentinel-1A,4567182830,c34ff75c6c6981029eae8e51b151402c,444,SENTINEL_1A_FRAME,33840,VV+VH,2020-08-10T05:27:41Z,C-SAR,S1A_IWDV_0443_0450_033840_168,003.31,S1A_IW_SLC__1SDV_20200810T052741_20200810T052808_033840_03EC7E_14CF.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200810T052741_20200810T052808_033840_03EC7E_14CF.zip'],1314,-42.0,"{'coordinates': [[[11.450719, 43.428013], [11.894791, 45.045319], [8.644724, 45.444622], [8.292006, 43.827221], [11.450719, 43.428013]]], 'type': 'Polygon'}"
44.2833,10.0326,2020-08-16T05:27:29Z,S1B_IW_SLC__1SDV_20200816T052702_20200816T052729_022944_02B8D4_8C49-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200816T052702_20200816T052729_022944_02B8D4_8C49.zip,2020-08-16 05:27:02+00:00,S1B_IW_SLC__1SDV_20200816T052702_20200816T052729_022944_02B8D4_8C49,,Sentinel-1B,4442188499,de97580353b233d31187cc5f5bd16018,445,SENTINEL_1B_FRAME,22944,VV+VH,2020-08-16T05:27:02Z,C-SAR,S1B_IWDV_0444_0450_022944_168,003.31,S1B_IW_SLC__1SDV_20200816T052702_20200816T052729_022944_02B8D4_8C49.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200816T052702_20200816T052729_022944_02B8D4_8C49.zip'],1320,-22.0,"{'coordinates': [[[11.396488, 43.264591], [11.838899, 44.882401], [8.614582, 45.279613], [8.262336, 43.661755], [11.396488, 43.264591]]], 'type': 'Polygon'}"
44.4475,10.0748,2020-08-22T05:28:09Z,S1A_IW_SLC__1SDV_20200822T052742_20200822T052809_034015_03F2A9_38AC-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200822T052742_20200822T052809_034015_03F2A9_38AC.zip,2020-08-22 05:27:42+00:00,S1A_IW_SLC__1SDV_20200822T052742_20200822T052809_034015_03F2A9_38AC,,Sentinel-1A,4583070737,655adca53511c851ce13a38f85048687,444,SENTINEL_1A_FRAME,34015,VV+VH,2020-08-22T05:27:42Z,C-SAR,S1A_IWDV_0443_0450_034015_168,003.31,S1A_IW_SLC__1SDV_20200822T052742_20200822T052809_034015_03F2A9_38AC.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200822T052742_20200822T052809_034015_03F2A9_38AC.zip'],1326,-19.0,"{'coordinates': [[[11.45039, 43.427731], [11.894506, 45.045406], [8.644409, 45.44466], [8.291668, 43.826885], [11.45039, 43.427731]]], 'type': 'Polygon'}"
44.2831,10.0324,2020-08-28T05:27:30Z,S1B_IW_SLC__1SDV_20200828T052703_20200828T052730_023119_02BE55_8C3E-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200828T052703_20200828T052730_023119_02BE55_8C3E.zip,2020-08-28 05:27:03+00:00,S1B_IW_SLC__1SDV_20200828T052703_20200828T052730_023119_02BE55_8C3E,,Sentinel-1B,4464824460,b3d48ae043812d81ce2c898512d888fa,445,SENTINEL_1B_FRAME,23119,VV+VH,2020-08-28T05:27:03Z,C-SAR,S1B_IWDV_0445_0450_023119_168,003.31,S1B_IW_SLC__1SDV_20200828T052703_20200828T052730_023119_02BE55_8C3E.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1B_IW_SLC__1SDV_20200828T052703_20200828T052730_023119_02BE55_8C3E.zip'],1332,7.0,"{'coordinates': [[[11.396358, 43.264576], [11.838717, 44.882133], [8.614335, 45.279377], [8.262126, 43.66177], [11.396358, 43.264576]]], 'type': 'Polygon'}"
44.4473,10.0746,2020-09-03T05:28:09Z,S1A_IW_SLC__1SDV_20200903T052742_20200903T052809_034190_03F8CD_D292-SLC,DESCENDING,168,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200903T052742_20200903T052809_034190_03F8CD_D292.zip,2020-09-03 05:27:42+00:00,S1A_IW_SLC__1SDV_20200903T052742_20200903T052809_034190_03F8CD_D292,,Sentinel-1A,4623832683,54f6d6f961fc1b93707339fd3e38a969,444,SENTINEL_1A_FRAME,34190,VV+VH,2020-09-03T05:27:42Z,C-SAR,S1A_IWDV_0443_0450_034190_168,003.31,S1A_IW_SLC__1SDV_20200903T052742_20200903T052809_034190_03F8CD_D292.zip,IW,['s3://asf-ngap2w-p-s1-slc-7b420b89/S1A_IW_SLC__1SDV_20200903T052742_20200903T052809_034190_03F8CD_D292.zip'],1338,25.0,"{'coordinates': [[[11.450255, 43.427525], [11.894336, 45.0452], [8.644095, 45.444439], [8.29139, 43.826672], [11.450255, 43.427525]]], 'type': 'Polygon'}"
