"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1B_IW_SLC__1SDV_20200425T051845_20200425T051912_021296_0286C5_30DB","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21296","95","445","2020-04-25T05:19:12.449972Z","2020-04-25T05:18:45Z","SLC","2020-04-25T05:18:45Z","2020-04-25T05:19:12Z","44.1006","12.0728","44.699127","13.87591","45.097664","10.657577","43.081329","13.434314","43.479824","10.305442","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200425T051845_20200425T051912_021296_0286C5_30DB.zip","4258.6452531814575","","","0","S1B_IWDV_0445_0451_021296_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200413T051835_20200413T051903_021121_028140_E5DB","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","21121","95","443","2020-04-13T05:19:03.671537Z","2020-04-13T05:18:35Z","SLC","2020-04-13T05:18:35Z","2020-04-13T05:19:03Z","44.6236","12.2168","45.24995","14.047061","45.649513","10.792782","43.574894","13.584323","43.974232","10.425314","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200413T051835_20200413T051903_021121_028140_E5DB.zip","4272.190711021423","","","0","S1B_IWDV_0443_0449_021121_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200407T051925_20200407T051952_032017_03B2DF_77BA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","32017","95","445","2020-04-07T05:19:52.524546Z","2020-04-07T05:19:25Z","SLC","2020-04-07T05:19:25Z","2020-04-07T05:19:52Z","44.1602","12.0635","44.757648","13.879141","45.158195","10.635323","43.139488","13.437304","43.540016","10.28385","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200407T051925_20200407T051952_032017_03B2DF_77BA.zip","4315.002151489258","","","0","S1A_IWDV_0444_0451_032017_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200401T051835_20200401T051903_020946_027BB4_995E","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20946","95","443","2020-04-01T05:19:03.322700Z","2020-04-01T05:18:35Z","SLC","2020-04-01T05:18:35Z","2020-04-01T05:19:03Z","44.6239","12.2162","45.250381","14.046427","45.649902","10.792304","43.575191","13.583649","43.974491","10.424809","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200401T051835_20200401T051903_020946_027BB4_995E.zip","4373.922882080078","","","0","S1B_IWDV_0444_0449_020946_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200320T051835_20200320T051903_020771_02762C_51B8","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20771","95","443","2020-03-20T05:19:03.099099Z","2020-03-20T05:18:35Z","SLC","2020-03-20T05:18:35Z","2020-03-20T05:19:03Z","44.6234","12.2154","45.249809","14.045612","45.649315","10.791386","43.574871","13.582933","43.974152","10.423979","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200320T051835_20200320T051903_020771_02762C_51B8.zip","4288.5162897109985","","","0","S1B_IWDV_0443_0449_020771_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200314T051925_20200314T051952_031667_03A68C_D931","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","31667","95","445","2020-03-14T05:19:52.192029Z","2020-03-14T05:19:25Z","SLC","2020-03-14T05:19:25Z","2020-03-14T05:19:52Z","44.1601","12.0656","44.75758","13.88151","45.158291","10.637387","43.139336","13.439511","43.540016","10.285772","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200314T051925_20200314T051952_031667_03A68C_D931.zip","4362.429681777954","","","0","S1A_IWDV_0444_0451_031667_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200308T051834_20200308T051902_020596_0270A3_710E","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20596","95","443","2020-03-08T05:19:02.926914Z","2020-03-08T05:18:34Z","SLC","2020-03-08T05:18:34Z","2020-03-08T05:19:02Z","44.6233","12.215","45.249565","14.04521","45.649059","10.79087","43.57476","13.58259","43.974026","10.42352","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200308T051834_20200308T051902_020596_0270A3_710E.zip","4421.436073303223","","","0","S1B_IWDV_0443_0449_020596_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200225T051834_20200225T051902_020421_026B0F_EC84","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20421","95","443","2020-02-25T05:19:02.820804Z","2020-02-25T05:18:34Z","SLC","2020-02-25T05:18:34Z","2020-02-25T05:19:02Z","44.6234","12.216","45.249905","14.046432","45.649452","10.791919","43.574738","13.583666","43.974056","10.424452","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200225T051834_20200225T051902_020421_026B0F_EC84.zip","4321.971925735474","","","0","S1B_IWDV_0443_0449_020421_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200219T051925_20200219T051952_031317_039A73_A829","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","31317","95","445","2020-02-19T05:19:52.124132Z","2020-02-19T05:19:25Z","SLC","2020-02-19T05:19:25Z","2020-02-19T05:19:52Z","44.1608","12.0663","44.758102","13.882318","45.158829","10.637917","43.14011","13.440385","43.54081","10.286366","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200219T051925_20200219T051952_031317_039A73_A829.zip","4344.346623420715","","","0","S1A_IWDV_0444_0451_031317_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200213T051835_20200213T051903_020246_02656F_20A3","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20246","95","443","2020-02-13T05:19:03.054187Z","2020-02-13T05:18:35Z","SLC","2020-02-13T05:18:35Z","2020-02-13T05:19:03Z","44.6232","12.2165","45.249363","14.046905","45.648964","10.792337","43.574703","13.584231","43.974075","10.424937","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200213T051835_20200213T051903_020246_02656F_20A3.zip","4278.649101257324","","","0","S1B_IWDV_0444_0449_020246_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200207T051925_20200207T051952_031142_039466_167B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","31142","95","445","2020-02-07T05:19:52.398950Z","2020-02-07T05:19:25Z","SLC","2020-02-07T05:19:25Z","2020-02-07T05:19:52Z","44.1605","12.0653","44.75771","13.88122","45.15839","10.636786","43.139965","13.439401","43.540619","10.285336","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200207T051925_20200207T051952_031142_039466_167B.zip","4333.878313064575","","","0","S1A_IWDV_0444_0451_031142_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200201T051835_20200201T051903_020071_025FC9_947F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","20071","95","443","2020-02-01T05:19:03.403050Z","2020-02-01T05:18:35Z","SLC","2020-02-01T05:18:35Z","2020-02-01T05:19:03Z","44.6237","12.2172","45.249825","14.047646","45.649448","10.792916","43.575169","13.58496","43.974564","10.42551","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200201T051835_20200201T051903_020071_025FC9_947F.zip","4319.202200889587","","","0","S1B_IWDV_0444_0449_020071_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200126T051925_20200126T051952_030967_038E4E_7FAB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30967","95","445","2020-01-26T05:19:52.710031Z","2020-01-26T05:19:25Z","SLC","2020-01-26T05:19:25Z","2020-01-26T05:19:52Z","44.1604","12.0655","44.757584","13.881461","45.158298","10.636971","43.139843","13.439613","43.540531","10.285499","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200126T051925_20200126T051952_030967_038E4E_7FAB.zip","4450.997835159302","","","0","S1A_IWDV_0444_0451_030967_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200120T051835_20200120T051903_019896_025A24_AF67","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19896","95","443","2020-01-20T05:19:03.747949Z","2020-01-20T05:18:35Z","SLC","2020-01-20T05:18:35Z","2020-01-20T05:19:03Z","44.6237","12.2174","45.249905","14.047932","45.649525","10.793199","43.575127","13.58521","43.974518","10.425765","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200120T051835_20200120T051903_019896_025A24_AF67.zip","4487.907620429993","","","0","S1B_IWDV_0443_0449_019896_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200114T051926_20200114T051953_030792_038823_E01A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30792","95","445","2020-01-14T05:19:53.063501Z","2020-01-14T05:19:26Z","SLC","2020-01-14T05:19:26Z","2020-01-14T05:19:53Z","44.1606","12.0662","44.757851","13.882206","45.158604","10.637659","43.139874","13.440254","43.540596","10.286099","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200114T051926_20200114T051953_030792_038823_E01A.zip","4299.448680877686","","","0","S1A_IWDV_0444_0451_030792_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20200108T051836_20200108T051904_019721_025492_48A4","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19721","95","443","2020-01-08T05:19:04.228529Z","2020-01-08T05:18:36Z","SLC","2020-01-08T05:18:36Z","2020-01-08T05:19:04Z","44.6233","12.2166","45.249416","14.047045","45.648998","10.792266","43.574883","13.584437","43.974239","10.424935","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20200108T051836_20200108T051904_019721_025492_48A4.zip","4406.716075897217","","","0","S1B_IWDV_0444_0449_019721_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20200102T051926_20200102T051953_030617_038202_94A1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30617","95","445","2020-01-02T05:19:53.503771Z","2020-01-02T05:19:26Z","SLC","2020-01-02T05:19:26Z","2020-01-02T05:19:53Z","44.1606","12.0674","44.757668","13.883432","45.15847","10.638777","43.140068","13.441549","43.54084","10.287266","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200102T051926_20200102T051953_030617_038202_94A1.zip","4383.927941322327","","","0","S1A_IWDV_0444_0451_030617_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191227T051836_20191227T051904_019546_024F01_8194","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19546","95","443","2019-12-27T05:19:04.769854Z","2019-12-27T05:18:36Z","SLC","2019-12-27T05:18:36Z","2019-12-27T05:19:04Z","44.6236","12.2157","45.249897","14.046208","45.649464","10.791374","43.574997","13.583516","43.974335","10.423982","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191227T051836_20191227T051904_019546_024F01_8194.zip","4425.326354026794","","","0","S1B_IWDV_0443_0449_019546_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191221T051927_20191221T051954_030442_037BFC_2D1A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30442","95","445","2019-12-21T05:19:54.125989Z","2019-12-21T05:19:27Z","SLC","2019-12-21T05:19:27Z","2019-12-21T05:19:54Z","44.1606","12.0672","44.757778","13.883347","45.158569","10.638704","43.139931","13.441403","43.540691","10.287148","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191221T051927_20191221T051954_030442_037BFC_2D1A.zip","4545.493607521057","","","0","S1A_IWDV_0444_0451_030442_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191215T051837_20191215T051905_019371_024971_4753","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19371","95","443","2019-12-15T05:19:05.291977Z","2019-12-15T05:18:37Z","SLC","2019-12-15T05:18:37Z","2019-12-15T05:19:05Z","44.6239","12.2162","45.250092","14.046688","45.649689","10.791873","43.575314","13.583992","43.974686","10.424469","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191215T051837_20191215T051905_019371_024971_4753.zip","4395.197402954102","","","0","S1B_IWDV_0443_0449_019371_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30267","95","445","2019-12-09T05:19:54.583485Z","2019-12-09T05:19:27Z","SLC","2019-12-09T05:19:27Z","2019-12-09T05:19:54Z","44.1603","12.0669","44.757553","13.882933","45.158314","10.638298","43.139706","13.44103","43.540432","10.286778","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191209T051927_20191209T051954_030267_0375EF_0515.zip","4444.246655464172","","","0","S1A_IWDV_0444_0451_030267_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19196","95","443","2019-12-03T05:19:05.698104Z","2019-12-03T05:18:37Z","SLC","2019-12-03T05:18:37Z","2019-12-03T05:19:05Z","44.6234","12.217","45.249641","14.047561","45.649284","10.792747","43.574745","13.584795","43.974159","10.42528","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191203T051837_20191203T051905_019196_0243E2_C0DD.zip","4537.0905113220215","","","0","S1B_IWDV_0443_0449_019196_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","30092","95","445","2019-11-27T05:19:55.047342Z","2019-11-27T05:19:28Z","SLC","2019-11-27T05:19:28Z","2019-11-27T05:19:55Z","44.1605","12.0656","44.757874","13.881713","45.158581","10.637072","43.139767","13.439787","43.540451","10.285543","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191127T051928_20191127T051955_030092_036FF1_9ACE.zip","4433.91036605835","","","0","S1A_IWDV_0444_0451_030092_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","19021","95","443","2019-11-21T05:19:06.224269Z","2019-11-21T05:18:38Z","SLC","2019-11-21T05:18:38Z","2019-11-21T05:19:06Z","44.6231","12.2171","45.249229","14.04755","45.648884","10.792815","43.574581","13.584845","43.974003","10.425388","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191121T051838_20191121T051906_019021_023E50_5F3C.zip","4444.2516050338745","","","0","S1B_IWDV_0443_0449_019021_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29917","95","445","2019-11-15T05:19:55.424340Z","2019-11-15T05:19:28Z","SLC","2019-11-15T05:19:28Z","2019-11-15T05:19:55Z","44.1602","12.0655","44.757454","13.881502","45.15818","10.637031","43.139591","13.439622","43.540291","10.285525","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191115T051928_20191115T051955_029917_0369DD_1119.zip","4530.483592033386","","","0","S1A_IWDV_0444_0451_029917_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","18846","95","443","2019-11-09T05:19:06.313347Z","2019-11-09T05:18:38Z","SLC","2019-11-09T05:18:38Z","2019-11-09T05:19:06Z","44.6232","12.2173","45.249226","14.047738","45.648842","10.793035","43.57494","13.585174","43.974323","10.425724","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191109T051838_20191109T051906_018846_0238AF_B4D2.zip","4528.217258453369","","","0","S1B_IWDV_0444_0449_018846_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29742","95","445","2019-11-03T05:19:55.504144Z","2019-11-03T05:19:28Z","SLC","2019-11-03T05:19:28Z","2019-11-03T05:19:55Z","44.1602","12.0662","44.757538","13.882222","45.158298","10.6378","43.139553","13.440269","43.540287","10.286227","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191103T051928_20191103T051955_029742_0363BA_83F0.zip","4479.499673843384","","","0","S1A_IWDV_0444_0451_029742_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","18671","95","445","2019-10-28T05:19:13.649805Z","2019-10-28T05:18:46Z","SLC","2019-10-28T05:18:46Z","2019-10-28T05:19:13Z","44.1593","12.0743","44.755936","13.893448","45.157654","10.642653","43.138206","13.451321","43.539883","10.291072","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191028T051846_20191028T051913_018671_023301_F68F.zip","4276.321423530579","","","0","S1B_IWDV_0444_0451_018671_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29567","95","445","2019-10-22T05:19:55.352498Z","2019-10-22T05:19:28Z","SLC","2019-10-22T05:19:28Z","2019-10-22T05:19:55Z","44.1601","12.0676","44.757549","13.883649","45.158329","10.63923","43.13932","13.441618","43.540073","10.28759","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191022T051928_20191022T051955_029567_035D9D_759D.zip","4334.971561431885","","","0","S1A_IWDV_0444_0451_029567_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","18496","95","445","2019-10-16T05:19:13.732117Z","2019-10-16T05:18:46Z","SLC","2019-10-16T05:18:46Z","2019-10-16T05:19:13Z","44.1591","12.0737","44.755672","13.892849","45.157391","10.64218","43.13818","13.450786","43.53986","10.290641","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191016T051846_20191016T051913_018496_022DA0_6485.zip","4424.408222198486","","","0","S1B_IWDV_0444_0451_018496_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29392","95","445","2019-10-10T05:19:55.354177Z","2019-10-10T05:19:28Z","SLC","2019-10-10T05:19:28Z","2019-10-10T05:19:55Z","44.1599","12.0666","44.757236","13.882539","45.157955","10.638229","43.13924","13.440634","43.539932","10.286695","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191010T051928_20191010T051955_029392_035792_F1FC.zip","4384.199653625488","","","0","S1A_IWDV_0444_0451_029392_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","18321","95","445","2019-10-04T05:19:13.599313Z","2019-10-04T05:18:46Z","SLC","2019-10-04T05:18:46Z","2019-10-04T05:19:13Z","44.1595","12.0741","44.756168","13.893241","45.157928","10.642663","43.138309","13.451031","43.540028","10.290993","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20191004T051846_20191004T051913_018321_022835_23A6.zip","4401.099248886108","","","0","S1B_IWDV_0444_0451_018321_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29217","95","445","2019-09-28T05:19:55.401874Z","2019-09-28T05:19:28Z","SLC","2019-09-28T05:19:28Z","2019-09-28T05:19:55Z","44.1601","12.0646","44.757343","13.880513","45.158012","10.636174","43.139587","13.438729","43.540234","10.284746","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190928T051928_20190928T051955_029217_035192_F713.zip","4389.083972930908","","","0","S1A_IWDV_0444_0451_029217_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","18146","95","445","2019-09-22T05:19:13.282591Z","2019-09-22T05:18:46Z","SLC","2019-09-22T05:18:46Z","2019-09-22T05:19:13Z","44.1594","12.074","44.756088","13.893178","45.157845","10.642544","43.138344","13.451017","43.540062","10.290915","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190922T051846_20190922T051913_018146_0222BC_3D05.zip","4398.429740905762","","","0","S1B_IWDV_0444_0451_018146_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","29042","95","445","2019-09-16T05:19:54.760589Z","2019-09-16T05:19:27Z","SLC","2019-09-16T05:19:27Z","2019-09-16T05:19:54Z","44.16","12.066","44.757431","13.881789","45.158096","10.637684","43.139297","13.439889","43.539936","10.286151","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190916T051927_20190916T051954_029042_034B99_AE95.zip","4309.6151666641235","","","0","S1A_IWDV_0444_0451_029042_095","","","","","","","","","","",""
"S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17971","95","445","2019-09-10T05:19:12.921455Z","2019-09-10T05:18:45Z","SLC","2019-09-10T05:18:45Z","2019-09-10T05:19:12Z","44.1596","12.0733","44.756359","13.892349","45.158058","10.641973","43.138481","13.450178","43.540142","10.290334","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190910T051845_20190910T051912_017971_021D59_9814.zip","4344.949242591858","","","0","S1B_IWDV_0444_0451_017971_095","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","28867","95","445","2019-09-04T05:19:54.333151Z","2019-09-04T05:19:27Z","SLC","2019-09-04T05:19:27Z","2019-09-04T05:19:54Z","44.1597","12.0656","44.757111","13.881366","45.157791","10.637369","43.138977","13.439446","43.539631","10.285811","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190904T051927_20190904T051954_028867_034583_85BB.zip","4394.78413772583","","","0","S1A_IWDV_0444_0451_028867_095","","","","","","","","","","",""
