tile_row,tile_col,lat,lon,insar_obs_mean,insar_post_mean,insar_obs_trend,insar_post_trend,ShallowLoad_mean,ShallowLoad_trend,ShallowLoad_theta_mean,DeepLoad_mean,DeepLoad_trend,DeepLoad_theta_mean,Groundwater_mean,Groundwater_trend,Groundwater_theta_mean
2,6,44.57091522216797,11.670614242553711,-1.201706512077294e-10,-0.0020953600760549307,,-0.0004346739754748371,-0.8422099947929382,-0.4121106109796042,0.47458967566490173,1.6551587581634521,-0.5828081863598629,1.4993224143981934,-2.9359471797943115,-0.6122246731040292,0.19034680724143982
3,0,44.49964904785156,11.231916427612305,4.806826048309176e-10,-0.0024143087211996317,,-0.0006109278172730495,-0.3958459794521332,-0.3189982844237736,0.5634275674819946,2.8974385261535645,-0.5645146784895563,1.1186124086380005,-4.246886253356934,-1.0969902095110977,0.5430964827537537
3,1,44.50227355957031,11.312252044677734,1.201706512077294e-10,-0.0018457096302881837,,-0.0003806984067949618,-0.45591458678245544,-0.3845866620142192,0.566238522529602,2.46690034866333,-0.7132813251791472,1.3954625129699707,-3.142702102661133,-0.6464019462648022,0.07820097357034683
3,2,44.504844665527344,11.392599105834961,1.802559768115941e-10,-0.0022383329924196005,,-0.0005363921565128202,-0.5167236328125,-0.38025310067808565,0.5366876721382141,2.553262710571289,-0.6382177086537056,1.3541713953018188,-3.692751169204712,-0.8764467567733345,0.24022804200649261
3,3,44.50735855102539,11.472956657409668,1.802559768115941e-10,-0.0018142490880563855,,-0.0002768064672986863,-0.5970449447631836,-0.4171299427837373,0.539972722530365,1.9703696966171265,-0.6701436755571136,1.5096220970153809,-2.929952383041382,-0.42015916453226204,0.025938568636775017
3,4,44.50981903076172,11.553323745727539,6.00853256038647e-11,-0.0016367498319596052,,-0.0003635040680101667,-0.6765517592430115,-0.41779129574682944,0.5352523326873779,1.9075525999069214,-0.5869001924772473,1.4687694311141968,-2.5250673294067383,-0.5290282535990267,0.1243618056178093
3,5,44.5122184753418,11.633703231811523,-3.004266280193235e-10,-0.0019350415095686913,,-0.00048312266522420916,-0.7083216905593872,-0.4153222332504344,0.536156415939331,1.916578769683838,-0.5140440189902158,1.3908442258834839,-2.7274270057678223,-0.6898011147391043,0.21258941292762756
3,6,44.513397216796875,11.673894882202148,6.00853256038647e-11,-0.0022996454499661922,,-0.00039173589868398345,-0.6673168540000916,-0.42221319485196773,0.5219322443008423,1.8760311603546143,-0.5301338621479942,1.45381498336792,-3.1159934997558594,-0.5371083094325056,0.12961474061012268
4,0,44.44215774536133,11.235618591308594,-3.004266280193235e-11,-0.0013491874560713768,,-0.0004415258230107032,-0.3073209524154663,-0.3331368212553269,0.5575976371765137,2.4934818744659424,-0.6921671762823421,1.336051106452942,-2.3285117149353027,-0.8488996502629576,0.20109665393829346
4,1,44.44477844238281,11.315876007080078,7.510665700483088e-12,-0.0015459608985111117,,-0.00015320739087164743,-0.3792652189731598,-0.390988757335805,0.5646470785140991,2.311330556869507,-0.809737403364105,1.495442509651184,-2.638746500015259,-0.28142379992766015,-0.005790699739009142
4,2,44.44734191894531,11.396143913269043,0.0,-0.002096254378557205,,-0.00015985663283576905,-0.36950522661209106,-0.3984200260278216,0.553305983543396,2.2605810165405273,-0.8451464294909156,1.5966922044754028,-3.5725324153900146,-0.2809974703571092,-0.10388720035552979
4,3,44.449851989746094,11.476423263549805,-6.00853256038647e-11,-0.002371791983023286,,-0.000452932226708947,-0.42919471859931946,-0.3805978770136216,0.529038667678833,2.446047306060791,-0.6812008415513179,1.391717553138733,-3.9087283611297607,-0.7599594156471963,0.20280271768569946
4,4,44.452301025390625,11.55671215057373,0.0,-0.002389173721894622,,-0.0005215202351310462,-0.4970536530017853,-0.3850216936359909,0.5121115446090698,2.5528788566589355,-0.5638943582295096,1.2518479824066162,-3.791090965270996,-0.8421834690526208,0.39545971155166626
4,5,44.4547004699707,11.637011528015137,-3.605119536231882e-10,-0.0024250501301139593,,-0.0005259786425776254,-0.5392976999282837,-0.38923068415788487,0.5001804232597351,2.535398006439209,-0.5012221816070577,1.2179372310638428,-3.598856210708618,-0.8057340364504785,0.4380873143672943
4,6,44.455875396728516,11.677165031433105,0.0,-0.0022072498686611652,,-0.0005379005955653745,-0.6300928592681885,-0.39078791756282516,0.4839850664138794,2.3305747509002686,-0.5025547875121316,1.2587796449661255,-3.0979580879211426,-0.7923597895146851,0.4313654899597168
5,0,44.384666442871094,11.239310264587402,6.00853256038647e-11,-0.001861443743109703,,-0.0007621643774942193,-0.25253650546073914,-0.2852904313707097,0.6102702617645264,2.5133399963378906,-0.37244201654737646,0.6461698412895203,-3.3981711864471436,-1.5269696973563038,0.8566946983337402
5,1,44.38727569580078,11.319489479064941,1.201706512077294e-10,-0.0018083947943523526,,-0.0007082915738703407,-0.30815955996513367,-0.314954635532782,0.5805013179779053,2.4724135398864746,-0.5037509850201441,0.8730497360229492,-3.179729461669922,-1.3811081001624703,0.65335613489151
