station_code,date,piezometry_m,depth_to_water_m,measurement_type,station_type,province,municipality,gwb_code,gwb_name,x_utm_etrs89,y_utm_etrs89,ground_elevation_m,well_depth_m,filter_position,n_filters,filter_start_m,filter_end_m,lon,lat
MO77-01,2016-09-28,31.37,11.63,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2017-03-30,31.76,11.24,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2017-09-26,28.74,14.26,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2018-05-24,32.47,10.53,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2018-10-16,31.58,11.42,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2019-04-17,31.79,11.21,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2019-10-08,31.45,11.55,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2020-09-30,31.35,11.65,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2021-04-21,32.38,10.62,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2021-11-03,30.25,12.75,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2022-05-31,31.05,11.95,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2022-11-24,29.55,13.45,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2023-05-09,31.31,11.69,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2023-09-27,31.83,11.17,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2024-06-06,32.90,10.10,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO77-01,2024-09-24,32.20,10.80,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT080410ER-DQ2-CCS,Conoide Panaro - confinato superiore,666200,4936040,43.0,30.0,,,,,11.0927118326,44.558523924
MO80-00,2010-10-18,11.60,5.90,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2011-05-05,12.71,4.79,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2011-09-13,11.54,5.96,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2011-12-14,11.62,5.88,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2012-04-17,11.40,6.10,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2012-11-05,11.37,6.13,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2013-10-15,12.08,5.42,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2015-10-05,11.68,5.82,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2016-04-04,12.28,5.22,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2016-10-13,11.90,5.60,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2017-04-27,11.80,5.70,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2017-10-11,11.45,6.05,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2017-11-29,11.34,6.16,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2018-04-16,12.00,5.50,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2018-10-01,11.24,6.26,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2019-04-04,11.42,6.08,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2019-09-19,11.37,6.13,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2020-10-12,11.80,5.70,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2021-04-08,12.45,5.05,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2021-10-14,11.55,5.95,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2022-04-27,11.63,5.87,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2022-10-26,11.10,6.40,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2023-04-27,11.55,5.95,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2023-10-05,11.54,5.96,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2024-04-29,12.15,5.35,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO80-00,2024-10-02,12.03,5.47,manual,Pozzo,MO,MIRANDOLA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,664133,4971866,17.5,300.0,,4.0,24.85,300.0,11.0782129657,44.8813053286
MO81-00,2013-04-09,50.52,41.88,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2013-10-29,49.45,42.95,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2014-05-08,52.68,39.72,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2014-10-29,52.12,40.28,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2015-05-25,55.85,36.55,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2015-10-15,54.10,38.30,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2016-04-26,54.55,37.85,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2016-10-26,52.13,40.27,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2017-05-15,52.20,40.20,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2017-11-08,48.87,43.53,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2018-05-09,51.44,40.96,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2018-10-22,52.45,39.95,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2019-05-23,51.80,40.60,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2019-11-18,52.65,39.75,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2020-09-29,52.77,39.63,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2021-04-27,53.44,38.96,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2021-10-14,51.40,41.00,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO81-00,2022-04-11,50.54,41.86,manual,Pozzo,MO,SASSUOLO,IT080120ER-DQ1-CL,Conoide Secchia - libero,642602,4937030,92.4,116.0,,4.0,48.0,107.0,10.7960085378,44.5724894145
MO82-00,2014-05-05,14.83,2.77,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2014-09-29,13.92,3.68,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2015-04-22,14.66,2.94,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2015-10-21,13.14,4.46,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2016-04-06,14.02,3.58,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2016-10-24,13.32,4.28,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2017-04-18,13.62,3.98,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2017-10-09,13.04,4.56,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2018-04-12,13.76,3.84,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2018-10-11,13.08,4.52,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2019-04-10,13.10,4.50,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2019-10-15,13.20,4.40,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2020-10-22,12.97,4.63,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2021-04-06,13.46,4.14,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2021-10-12,13.23,4.37,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2022-04-20,11.63,5.97,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2022-10-26,12.60,5.00,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2023-04-12,12.65,4.95,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2023-10-11,12.65,4.95,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2024-04-18,13.98,3.62,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO82-00,2024-10-09,13.30,4.30,manual,Pozzo,MO,CONCORDIA SULLA SECCHIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,657362,4975110,17.6,120.0,,,,,10.9935416938,44.9120180375
MO84-00,2018-05-28,138.57,4.73,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2018-11-06,135.89,7.41,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2019-05-29,140.87,2.43,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2019-11-26,139.95,3.35,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2020-10-13,137.35,5.95,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2021-05-10,136.10,7.20,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2021-11-03,135.35,7.95,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2022-05-11,137.45,5.85,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2022-12-14,135.85,7.45,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2023-05-24,139.30,4.00,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2023-11-21,135.65,7.65,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2024-06-05,138.25,5.05,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO84-00,2024-11-19,137.15,6.15,manual,Pozzo,MO,MARANO,IT085050ER-AV2-VA,Depositi vallate App. Panaro-Tiepido,655346,4923873,143.3,15.0,,,,,10.952466445,44.451473761
MO85-00,2018-05-07,118.77,8.83,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2018-09-27,113.35,14.25,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2019-05-08,113.40,14.20,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2019-10-17,115.10,12.50,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2020-10-19,111.10,16.50,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2021-05-06,115.18,12.42,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2021-10-28,110.50,17.10,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2022-05-05,111.20,16.40,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2022-11-30,109.96,17.64,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2023-03-28,112.87,14.73,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2023-11-29,114.12,13.48,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2024-05-22,114.58,13.02,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO85-00,2024-11-21,117.80,9.80,manual,Pozzo,MO,MARANELLO,IT080130ER-DQ1-CL,Conoide Tiepido - libero,649736,4932259,127.6,30.0,,,,,10.8844246258,44.5281131614
MO86-00,2018-05-03,88.25,3.95,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2018-10-25,86.89,5.31,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2019-05-15,88.46,3.74,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2019-11-06,87.15,5.05,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2020-10-28,86.95,5.25,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2021-05-12,87.30,4.90,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2021-11-04,85.80,6.40,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2022-05-25,86.90,5.30,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2022-11-17,85.39,6.81,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2023-05-25,88.81,3.39,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2023-11-30,87.00,5.20,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2024-05-15,87.95,4.25,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO86-00,2024-11-07,88.21,3.99,manual,Pozzo,MO,FORMIGINE,IT080130ER-DQ1-CL,Conoide Tiepido - libero,650218,4934914,92.2,40.0,,1.0,23.0,25.0,10.8912607641,44.5519019493
MO87-00,2016-05-05,>31.5,<0,manual,Pozzo,MO,CASTELFRANCO EMILIA,IT082700ER-DQ2-PACI-ITB,Pianura Alluvionale - confinato inferiore,660753,4944674,31.5,280.0,,3.0,143.0,275.0,11.0268689571,44.6374392518
